"","year","month","est","taxa","count"
"651",2014,12,1,"Scenedesmus dimorphus",0
"652",2014,12,1,"Selenastrum",0
"653",2014,12,1,"Snowella",0
"654",2014,12,1,"Surirella",0
"655",2014,12,1,"Staurastrum",0
"656",2014,12,1,"Stephanodiscus",0
"657",2014,12,1,"Synechoccocus",0
"658",2014,12,1,"Tetrastrum",0
"659",2014,12,1,"Treubaria",0
"660",2014,12,1,"Woronichinia",0
"661",2014,12,2,"Anacystis",0
"662",2014,12,2,"Ankistrodesmus",6
"663",2014,12,2,"Ankistrodesmus falcatus",1
"664",2014,12,2,"Aphanizomenon",0
"665",2014,12,2,"Aphanocapsa",0
"666",2014,12,2,"Arthrospira",0
"667",2014,12,2,"Aulacoseira",6
"668",2014,12,2,"Botryococcus",0
"669",2014,12,2,"Ceratium",0
"670",2014,12,2,"Cyclotella",0
"671",2014,12,2,"Cilindrospermopsis",262
"672",2014,12,2,"Cilindrospermun",0
"673",2014,12,2,"Cimbela",0
"674",2014,12,2,"Chlorella",25
"675",2014,12,2,"Closterium",3
"676",2014,12,2,"Coelastrum",0
"677",2014,12,2,"Coelosphaerium",0
"678",2014,12,2,"Chroococcus",12
"679",2014,12,2,"Coscinodiscus",0
"680",2014,12,2,"Crucigenia tetrapoda",7
"681",2014,12,2,"Crucigenia irregularis",0
"682",2014,12,2,"Dyctiosphaerium",0
"683",2014,12,2,"Eudorina",11
"684",2014,12,2,"Euglena",11
"685",2014,12,2,"Gloeopcapsa",1
"686",2014,12,2,"Gomphosphaeria lacustris",0
"687",2014,12,2,"Golenkinia",0
"688",2014,12,2,"Fragilaria capuchina",0
"689",2014,12,2,"Kirchneirella",2
"690",2014,12,2,"Leptolyngbya",23
"691",2014,12,2,"Leponcinclis",0
"692",2014,12,2,"Lyngbya lagerhemii",0
"693",2014,12,2,"Merismopedia",15
"694",2014,12,2,"Micractinium",0
"695",2014,12,2,"Microcystis sp",3
"696",2014,12,2,"Monoraphydium tortilé",0
"697",2014,12,2,"Monoraphydium griffithi",0
"698",2014,12,2,"Navicula",4
"699",2014,12,2,"Nitzchia",4
"700",2014,12,2,"Oscillatoria",0
"701",2014,12,2,"Pandorina",0
"702",2014,12,2,"Pachycladella",0
"703",2014,12,2,"Phacus",19
"704",2014,12,2,"Plantotrix",12
"705",2014,12,2,"Planctolyngbya sp",3
"706",2014,12,2,"Pseudo Anabaena",0
"707",2014,12,2,"Raphidiopsis",38
"708",2014,12,2,"Rivularia",0
"709",2014,12,2,"Scenedesmus acuminatus",19
"710",2014,12,2,"Scenedesmus cuadricauda",0
"711",2014,12,2,"Scenedesmus dimorphus",0
"712",2014,12,2,"Selenastrum",2
"713",2014,12,2,"Snowella",0
"714",2014,12,2,"Surirella",0
"715",2014,12,2,"Staurastrum",0
"716",2014,12,2,"Stephanodiscus",0
"717",2014,12,2,"Synechoccocus",0
"718",2014,12,2,"Tetrastrum",3
"719",2014,12,2,"Treubaria",2
"720",2014,12,2,"Woronichinia",0
"721",2014,12,3,"Anacystis",0
"722",2014,12,3,"Ankistrodesmus",0
"723",2014,12,3,"Ankistrodesmus falcatus",0
"724",2014,12,3,"Aphanizomenon",0
"725",2014,12,3,"Aphanocapsa",0
"726",2014,12,3,"Arthrospira",0
"727",2014,12,3,"Aulacoseira",0
"728",2014,12,3,"Botryococcus",0
"729",2014,12,3,"Ceratium",0
"730",2014,12,3,"Cyclotella",0
"731",2014,12,3,"Cilindrospermopsis",1408
"732",2014,12,3,"Cilindrospermun",0
"733",2014,12,3,"Cimbela",0
"734",2014,12,3,"Chlorella",0
"735",2014,12,3,"Closterium",11
"736",2014,12,3,"Coelastrum",0
"737",2014,12,3,"Coelosphaerium",0
"738",2014,12,3,"Chroococcus",0
"739",2014,12,3,"Coscinodiscus",0
"740",2014,12,3,"Crucigenia tetrapoda",0
"741",2014,12,3,"Crucigenia irregularis",0
"742",2014,12,3,"Dyctiosphaerium",0
"743",2014,12,3,"Eudorina",0
"744",2014,12,3,"Euglena",3
"745",2014,12,3,"Gloeopcapsa",2
"746",2014,12,3,"Gomphosphaeria lacustris",0
"747",2014,12,3,"Golenkinia",0
"748",2014,12,3,"Fragilaria capuchina",0
"749",2014,12,3,"Kirchneirella",0
"750",2014,12,3,"Leptolyngbya",12
"751",2014,12,3,"Leponcinclis",0
"752",2014,12,3,"Lyngbya lagerhemii",0
"753",2014,12,3,"Merismopedia",0
"754",2014,12,3,"Micractinium",0
"755",2014,12,3,"Microcystis sp",19
"756",2014,12,3,"Monoraphydium tortilé",0
"757",2014,12,3,"Monoraphydium griffithi",0
"758",2014,12,3,"Navicula",0
"759",2014,12,3,"Nitzchia",0
"760",2014,12,3,"Oscillatoria",2
"761",2014,12,3,"Pandorina",0
"762",2014,12,3,"Pachycladella",0
"763",2014,12,3,"Phacus",0
"764",2014,12,3,"Plantotrix",15
"765",2014,12,3,"Planctolyngbya sp",0
"766",2014,12,3,"Pseudo Anabaena",0
"767",2014,12,3,"Raphidiopsis",102
"768",2014,12,3,"Rivularia",0
"769",2014,12,3,"Scenedesmus acuminatus",0
"770",2014,12,3,"Scenedesmus cuadricauda",0
"771",2014,12,3,"Scenedesmus dimorphus",0
"772",2014,12,3,"Selenastrum",0
"773",2014,12,3,"Snowella",0
"774",2014,12,3,"Surirella",0
"775",2014,12,3,"Staurastrum",0
"776",2014,12,3,"Stephanodiscus",0
"777",2014,12,3,"Synechoccocus",0
"778",2014,12,3,"Tetrastrum",0
"779",2014,12,3,"Treubaria",0
"780",2014,12,3,"Woronichinia",0
"781",2014,12,4,"Anacystis",0
"782",2014,12,4,"Ankistrodesmus",3
"783",2014,12,4,"Ankistrodesmus falcatus",0
"784",2014,12,4,"Aphanizomenon",0
"785",2014,12,4,"Aphanocapsa",0
"786",2014,12,4,"Arthrospira",0
"787",2014,12,4,"Aulacoseira",0
"788",2014,12,4,"Botryococcus",0
"789",2014,12,4,"Ceratium",0
"790",2014,12,4,"Cyclotella",0
"791",2014,12,4,"Cilindrospermopsis",1348
"792",2014,12,4,"Cilindrospermun",0
"793",2014,12,4,"Cimbela",0
"794",2014,12,4,"Chlorella",0
"795",2014,12,4,"Closterium",0
"796",2014,12,4,"Coelastrum",0
"797",2014,12,4,"Coelosphaerium",0
"798",2014,12,4,"Chroococcus",0
"799",2014,12,4,"Coscinodiscus",0
"800",2014,12,4,"Crucigenia tetrapoda",0
"801",2014,12,4,"Crucigenia irregularis",0
"802",2014,12,4,"Dyctiosphaerium",0
"803",2014,12,4,"Eudorina",0
"804",2014,12,4,"Euglena",6
"805",2014,12,4,"Gloeopcapsa",0
"806",2014,12,4,"Gomphosphaeria lacustris",0
"807",2014,12,4,"Golenkinia",0
"808",2014,12,4,"Fragilaria capuchina",0
"809",2014,12,4,"Kirchneirella",2
"810",2014,12,4,"Leptolyngbya",0
"811",2014,12,4,"Leponcinclis",0
"812",2014,12,4,"Lyngbya lagerhemii",0
"813",2014,12,4,"Merismopedia",14
"814",2014,12,4,"Micractinium",0
"815",2014,12,4,"Microcystis sp",6
"816",2014,12,4,"Monoraphydium tortilé",0
"817",2014,12,4,"Monoraphydium griffithi",0
"818",2014,12,4,"Navicula",0
"819",2014,12,4,"Nitzchia",0
"820",2014,12,4,"Oscillatoria",0
"821",2014,12,4,"Pandorina",0
"822",2014,12,4,"Pachycladella",0
"823",2014,12,4,"Phacus",0
"824",2014,12,4,"Plantotrix",16
"825",2014,12,4,"Planctolyngbya sp",7
"826",2014,12,4,"Pseudo Anabaena",0
"827",2014,12,4,"Raphidiopsis",352
"828",2014,12,4,"Rivularia",0
"829",2014,12,4,"Scenedesmus acuminatus",0
"830",2014,12,4,"Scenedesmus cuadricauda",0
"831",2014,12,4,"Scenedesmus dimorphus",0
"832",2014,12,4,"Selenastrum",0
"833",2014,12,4,"Snowella",0
"834",2014,12,4,"Surirella",0
"835",2014,12,4,"Staurastrum",0
"836",2014,12,4,"Stephanodiscus",0
"837",2014,12,4,"Synechoccocus",0
"838",2014,12,4,"Tetrastrum",0
"839",2014,12,4,"Treubaria",0
"840",2014,12,4,"Woronichinia",0
"841",2014,12,5,"Anacystis",0
"842",2014,12,5,"Ankistrodesmus",0
"843",2014,12,5,"Ankistrodesmus falcatus",0
"844",2014,12,5,"Aphanizomenon",0
"845",2014,12,5,"Aphanocapsa",0
"846",2014,12,5,"Arthrospira",0
"847",2014,12,5,"Aulacoseira",0
"848",2014,12,5,"Botryococcus",0
"849",2014,12,5,"Ceratium",0
"850",2014,12,5,"Cyclotella",0
"851",2014,12,5,"Cilindrospermopsis",4096
"852",2014,12,5,"Cilindrospermun",0
"853",2014,12,5,"Cimbela",0
"854",2014,12,5,"Chlorella",0
"855",2014,12,5,"Closterium",0
"856",2014,12,5,"Coelastrum",0
"857",2014,12,5,"Coelosphaerium",0
"858",2014,12,5,"Chroococcus",0
"859",2014,12,5,"Coscinodiscus",0
"860",2014,12,5,"Crucigenia tetrapoda",0
"861",2014,12,5,"Crucigenia irregularis",0
"862",2014,12,5,"Dyctiosphaerium",0
"863",2014,12,5,"Eudorina",0
"864",2014,12,5,"Euglena",0
"865",2014,12,5,"Gloeopcapsa",4
"866",2014,12,5,"Gomphosphaeria lacustris",0
"867",2014,12,5,"Golenkinia",0
"868",2014,12,5,"Fragilaria capuchina",0
"869",2014,12,5,"Kirchneirella",0
"870",2014,12,5,"Leptolyngbya",0
"871",2014,12,5,"Leponcinclis",0
"872",2014,12,5,"Lyngbya lagerhemii",0
"873",2014,12,5,"Merismopedia",2
"874",2014,12,5,"Micractinium",0
"875",2014,12,5,"Microcystis sp",0
"876",2014,12,5,"Monoraphydium tortilé",0
"877",2014,12,5,"Monoraphydium griffithi",0
"878",2014,12,5,"Navicula",0
"879",2014,12,5,"Nitzchia",0
"880",2014,12,5,"Oscillatoria",0
"881",2014,12,5,"Pandorina",0
"882",2014,12,5,"Pachycladella",0
"883",2014,12,5,"Phacus",0
"884",2014,12,5,"Plantotrix",12
"885",2014,12,5,"Planctolyngbya sp",15
"886",2014,12,5,"Pseudo Anabaena",0
"887",2014,12,5,"Raphidiopsis",96
"888",2014,12,5,"Rivularia",0
"889",2014,12,5,"Scenedesmus acuminatus",0
"890",2014,12,5,"Scenedesmus cuadricauda",0
"891",2014,12,5,"Scenedesmus dimorphus",0
"892",2014,12,5,"Selenastrum",0
"893",2014,12,5,"Snowella",0
"894",2014,12,5,"Surirella",0
"895",2014,12,5,"Staurastrum",0
"896",2014,12,5,"Stephanodiscus",0
"897",2014,12,5,"Synechoccocus",0
"898",2014,12,5,"Tetrastrum",0
"899",2014,12,5,"Treubaria",0
"900",2014,12,5,"Woronichinia",0
"901",2015,1,1,"Anacystis",0
"902",2015,1,1,"Ankistrodesmus",3
"903",2015,1,1,"Ankistrodesmus falcatus",0
"904",2015,1,1,"Aphanizomenon",0
"905",2015,1,1,"Aphanocapsa",0
"906",2015,1,1,"Arthrospira",0
"907",2015,1,1,"Aulacoseira",2
"908",2015,1,1,"Botryococcus",0
"909",2015,1,1,"Ceratium",0
"910",2015,1,1,"Cyclotella",0
"911",2015,1,1,"Cilindrospermopsis",151
"912",2015,1,1,"Cilindrospermun",0
"913",2015,1,1,"Cimbela",0
"914",2015,1,1,"Chlorella",2
"915",2015,1,1,"Closterium",0
"916",2015,1,1,"Coelastrum",0
"917",2015,1,1,"Coelosphaerium",0
"918",2015,1,1,"Chroococcus",1
"919",2015,1,1,"Coscinodiscus",0
"920",2015,1,1,"Crucigenia tetrapoda",1
"921",2015,1,1,"Crucigenia irregularis",0
"922",2015,1,1,"Dyctiosphaerium",0
"923",2015,1,1,"Eudorina",2
"924",2015,1,1,"Euglena",2
"925",2015,1,1,"Gloeopcapsa",1
"926",2015,1,1,"Gomphosphaeria lacustris",0
"927",2015,1,1,"Golenkinia",0
"928",2015,1,1,"Fragilaria capuchina",0
"929",2015,1,1,"Kirchneirella",0
"930",2015,1,1,"Leptolyngbya",3
"931",2015,1,1,"Leponcinclis",0
"932",2015,1,1,"Lyngbya lagerhemii",0
"933",2015,1,1,"Merismopedia",3
"934",2015,1,1,"Micractinium",0
"935",2015,1,1,"Microcystis sp",2
"936",2015,1,1,"Monoraphydium tortilé",4
"937",2015,1,1,"Monoraphydium griffithi",0
"938",2015,1,1,"Navicula",1
"939",2015,1,1,"Nitzchia",0
"940",2015,1,1,"Oscillatoria",0
"941",2015,1,1,"Pandorina",0
"942",2015,1,1,"Pachycladella",0
"943",2015,1,1,"Phacus",1
"944",2015,1,1,"Plantotrix",8
"945",2015,1,1,"Planctolyngbya sp",1
"946",2015,1,1,"Pseudo Anabaena",0
"947",2015,1,1,"Raphidiopsis",19
"948",2015,1,1,"Rivularia",2
"949",2015,1,1,"Scenedesmus acuminatus",3
"950",2015,1,1,"Scenedesmus cuadricauda",3
"951",2015,1,1,"Scenedesmus dimorphus",0
"952",2015,1,1,"Selenastrum",3
"953",2015,1,1,"Snowella",0
"954",2015,1,1,"Surirella",0
"955",2015,1,1,"Staurastrum",0
"956",2015,1,1,"Stephanodiscus",0
"957",2015,1,1,"Synechoccocus",0
"958",2015,1,1,"Tetrastrum",0
"959",2015,1,1,"Treubaria",0
"960",2015,1,1,"Woronichinia",0
"961",2015,1,2,"Anacystis",0
"962",2015,1,2,"Ankistrodesmus",6
"963",2015,1,2,"Ankistrodesmus falcatus",1
"964",2015,1,2,"Aphanizomenon",0
"965",2015,1,2,"Aphanocapsa",0
"966",2015,1,2,"Arthrospira",0
"967",2015,1,2,"Aulacoseira",3
"968",2015,1,2,"Botryococcus",0
"969",2015,1,2,"Ceratium",0
"970",2015,1,2,"Cyclotella",0
"971",2015,1,2,"Cilindrospermopsis",170
"972",2015,1,2,"Cilindrospermun",0
"973",2015,1,2,"Cimbela",0
"974",2015,1,2,"Chlorella",14
"975",2015,1,2,"Closterium",3
"976",2015,1,2,"Coelastrum",0
"977",2015,1,2,"Coelosphaerium",0
"978",2015,1,2,"Chroococcus",12
"979",2015,1,2,"Coscinodiscus",0
"980",2015,1,2,"Crucigenia tetrapoda",7
"981",2015,1,2,"Crucigenia irregularis",0
"982",2015,1,2,"Dyctiosphaerium",0
"983",2015,1,2,"Eudorina",7
"984",2015,1,2,"Euglena",11
"985",2015,1,2,"Gloeopcapsa",2
"986",2015,1,2,"Gomphosphaeria lacustris",2
"987",2015,1,2,"Golenkinia",0
"988",2015,1,2,"Fragilaria capuchina",0
"989",2015,1,2,"Kirchneirella",2
"990",2015,1,2,"Leptolyngbya",23
"991",2015,1,2,"Leponcinclis",0
"992",2015,1,2,"Lyngbya lagerhemii",0
"993",2015,1,2,"Merismopedia",11
"994",2015,1,2,"Micractinium",0
"995",2015,1,2,"Microcystis sp",3
"996",2015,1,2,"Monoraphydium tortilé",2
"997",2015,1,2,"Monoraphydium griffithi",0
"998",2015,1,2,"Navicula",4
"999",2015,1,2,"Nitzchia",4
"1000",2015,1,2,"Oscillatoria",0
"1001",2015,1,2,"Pandorina",0
"1002",2015,1,2,"Pachycladella",0
"1003",2015,1,2,"Phacus",19
"1004",2015,1,2,"Plantotrix",9
"1005",2015,1,2,"Planctolyngbya sp",3
"1006",2015,1,2,"Pseudo Anabaena",0
"1007",2015,1,2,"Raphidiopsis",27
"1008",2015,1,2,"Rivularia",3
"1009",2015,1,2,"Scenedesmus acuminatus",13
"1010",2015,1,2,"Scenedesmus cuadricauda",0
"1011",2015,1,2,"Scenedesmus dimorphus",0
"1012",2015,1,2,"Selenastrum",2
"1013",2015,1,2,"Snowella",0
"1014",2015,1,2,"Surirella",0
"1015",2015,1,2,"Staurastrum",0
"1016",2015,1,2,"Stephanodiscus",0
"1017",2015,1,2,"Synechoccocus",0
"1018",2015,1,2,"Tetrastrum",3
"1019",2015,1,2,"Treubaria",2
"1020",2015,1,2,"Woronichinia",0
"1021",2015,1,3,"Anacystis",0
"1022",2015,1,3,"Ankistrodesmus",0
"1023",2015,1,3,"Ankistrodesmus falcatus",0
"1024",2015,1,3,"Aphanizomenon",0
"1025",2015,1,3,"Aphanocapsa",0
"1026",2015,1,3,"Arthrospira",0
"1027",2015,1,3,"Aulacoseira",1
"1028",2015,1,3,"Botryococcus",0
"1029",2015,1,3,"Ceratium",0
"1030",2015,1,3,"Cyclotella",0
"1031",2015,1,3,"Cilindrospermopsis",128
"1032",2015,1,3,"Cilindrospermun",0
"1033",2015,1,3,"Cimbela",0
"1034",2015,1,3,"Chlorella",4
"1035",2015,1,3,"Closterium",0
"1036",2015,1,3,"Coelastrum",0
"1037",2015,1,3,"Coelosphaerium",0
"1038",2015,1,3,"Chroococcus",0
"1039",2015,1,3,"Coscinodiscus",0
"1040",2015,1,3,"Crucigenia tetrapoda",2
"1041",2015,1,3,"Crucigenia irregularis",0
"1042",2015,1,3,"Dyctiosphaerium",0
"1043",2015,1,3,"Eudorina",3
"1044",2015,1,3,"Euglena",0
"1045",2015,1,3,"Gloeopcapsa",2
"1046",2015,1,3,"Gomphosphaeria lacustris",0
"1047",2015,1,3,"Golenkinia",0
"1048",2015,1,3,"Fragilaria capuchina",0
"1049",2015,1,3,"Kirchneirella",0
"1050",2015,1,3,"Leptolyngbya",0
"1051",2015,1,3,"Leponcinclis",0
"1052",2015,1,3,"Lyngbya lagerhemii",0
"1053",2015,1,3,"Merismopedia",2
"1054",2015,1,3,"Micractinium",0
"1055",2015,1,3,"Microcystis sp",2
"1056",2015,1,3,"Monoraphydium tortilé",2
"1057",2015,1,3,"Monoraphydium griffithi",0
"1058",2015,1,3,"Navicula",0
"1059",2015,1,3,"Nitzchia",0
"1060",2015,1,3,"Oscillatoria",0
"1061",2015,1,3,"Pandorina",0
"1062",2015,1,3,"Pachycladella",0
"1063",2015,1,3,"Phacus",0
"1064",2015,1,3,"Plantotrix",9
"1065",2015,1,3,"Planctolyngbya sp",0
"1066",2015,1,3,"Pseudo Anabaena",0
"1067",2015,1,3,"Raphidiopsis",10
"1068",2015,1,3,"Rivularia",5
"1069",2015,1,3,"Scenedesmus acuminatus",2
"1070",2015,1,3,"Scenedesmus cuadricauda",0
"1071",2015,1,3,"Scenedesmus dimorphus",2
"1072",2015,1,3,"Selenastrum",0
"1073",2015,1,3,"Snowella",0
"1074",2015,1,3,"Surirella",0
"1075",2015,1,3,"Staurastrum",0
"1076",2015,1,3,"Stephanodiscus",0
"1077",2015,1,3,"Synechoccocus",0
"1078",2015,1,3,"Tetrastrum",0
"1079",2015,1,3,"Treubaria",0
"1080",2015,1,3,"Woronichinia",0
"1081",2015,1,4,"Anacystis",0
"1082",2015,1,4,"Ankistrodesmus",2
"1083",2015,1,4,"Ankistrodesmus falcatus",0
"1084",2015,1,4,"Aphanizomenon",0
"1085",2015,1,4,"Aphanocapsa",0
"1086",2015,1,4,"Arthrospira",0
"1087",2015,1,4,"Aulacoseira",2
"1088",2015,1,4,"Botryococcus",0
"1089",2015,1,4,"Ceratium",0
"1090",2015,1,4,"Cyclotella",0
"1091",2015,1,4,"Cilindrospermopsis",730
"1092",2015,1,4,"Cilindrospermun",0
"1093",2015,1,4,"Cimbela",0
"1094",2015,1,4,"Chlorella",3
"1095",2015,1,4,"Closterium",0
"1096",2015,1,4,"Coelastrum",0
"1097",2015,1,4,"Coelosphaerium",0
"1098",2015,1,4,"Chroococcus",0
"1099",2015,1,4,"Coscinodiscus",0
"1100",2015,1,4,"Crucigenia tetrapoda",0
"1101",2015,1,4,"Crucigenia irregularis",0
"1102",2015,1,4,"Dyctiosphaerium",0
"1103",2015,1,4,"Eudorina",4
"1104",2015,1,4,"Euglena",6
"1105",2015,1,4,"Gloeopcapsa",2
"1106",2015,1,4,"Gomphosphaeria lacustris",0
"1107",2015,1,4,"Golenkinia",0
"1108",2015,1,4,"Fragilaria capuchina",0
"1109",2015,1,4,"Kirchneirella",2
"1110",2015,1,4,"Leptolyngbya",0
"1111",2015,1,4,"Leponcinclis",0
"1112",2015,1,4,"Lyngbya lagerhemii",0
"1113",2015,1,4,"Merismopedia",8
"1114",2015,1,4,"Micractinium",0
"1115",2015,1,4,"Microcystis sp",4
"1116",2015,1,4,"Monoraphydium tortilé",0
"1117",2015,1,4,"Monoraphydium griffithi",0
"1118",2015,1,4,"Navicula",1
"1119",2015,1,4,"Nitzchia",0
"1120",2015,1,4,"Oscillatoria",0
"1121",2015,1,4,"Pandorina",0
"1122",2015,1,4,"Pachycladella",0
"1123",2015,1,4,"Phacus",0
"1124",2015,1,4,"Plantotrix",12.5
"1125",2015,1,4,"Planctolyngbya sp",7
"1126",2015,1,4,"Pseudo Anabaena",0
"1127",2015,1,4,"Raphidiopsis",182
"1128",2015,1,4,"Rivularia",4
"1129",2015,1,4,"Scenedesmus acuminatus",4
"1130",2015,1,4,"Scenedesmus cuadricauda",0
"1131",2015,1,4,"Scenedesmus dimorphus",0
"1132",2015,1,4,"Selenastrum",1
"1133",2015,1,4,"Snowella",0
"1134",2015,1,4,"Surirella",0
"1135",2015,1,4,"Staurastrum",0
"1136",2015,1,4,"Stephanodiscus",0
"1137",2015,1,4,"Synechoccocus",0
"1138",2015,1,4,"Tetrastrum",0
"1139",2015,1,4,"Treubaria",0
"1140",2015,1,4,"Woronichinia",0
"1141",2015,1,5,"Anacystis",0
"1142",2015,1,5,"Ankistrodesmus",2
"1143",2015,1,5,"Ankistrodesmus falcatus",0
"1144",2015,1,5,"Aphanizomenon",0
"1145",2015,1,5,"Aphanocapsa",0
"1146",2015,1,5,"Arthrospira",0
"1147",2015,1,5,"Aulacoseira",1
"1148",2015,1,5,"Botryococcus",0
"1149",2015,1,5,"Ceratium",0
"1150",2015,1,5,"Cyclotella",0
"1151",2015,1,5,"Cilindrospermopsis",209
"1152",2015,1,5,"Cilindrospermun",0
"1153",2015,1,5,"Cimbela",0
"1154",2015,1,5,"Chlorella",5
"1155",2015,1,5,"Closterium",0
"1156",2015,1,5,"Coelastrum",0
"1157",2015,1,5,"Coelosphaerium",0
"1158",2015,1,5,"Chroococcus",0
"1159",2015,1,5,"Coscinodiscus",0
"1160",2015,1,5,"Crucigenia tetrapoda",1
"1161",2015,1,5,"Crucigenia irregularis",0
"1162",2015,1,5,"Dyctiosphaerium",0
"1163",2015,1,5,"Eudorina",6
"1164",2015,1,5,"Euglena",0
"1165",2015,1,5,"Gloeopcapsa",2.5
"1166",2015,1,5,"Gomphosphaeria lacustris",0
"1167",2015,1,5,"Golenkinia",0
"1168",2015,1,5,"Fragilaria capuchina",0
"1169",2015,1,5,"Kirchneirella",2
"1170",2015,1,5,"Leptolyngbya",0
"1171",2015,1,5,"Leponcinclis",0
"1172",2015,1,5,"Lyngbya lagerhemii",0
"1173",2015,1,5,"Merismopedia",2
"1174",2015,1,5,"Micractinium",0
"1175",2015,1,5,"Microcystis sp",3
"1176",2015,1,5,"Monoraphydium tortilé",2
"1177",2015,1,5,"Monoraphydium griffithi",0
"1178",2015,1,5,"Navicula",0
"1179",2015,1,5,"Nitzchia",0
"1180",2015,1,5,"Oscillatoria",0
"1181",2015,1,5,"Pandorina",0
"1182",2015,1,5,"Pachycladella",0
"1183",2015,1,5,"Phacus",0
"1184",2015,1,5,"Plantotrix",10
"1185",2015,1,5,"Planctolyngbya sp",15
"1186",2015,1,5,"Pseudo Anabaena",0
"1187",2015,1,5,"Raphidiopsis",54
"1188",2015,1,5,"Rivularia",6
"1189",2015,1,5,"Scenedesmus acuminatus",4
"1190",2015,1,5,"Scenedesmus cuadricauda",1
"1191",2015,1,5,"Scenedesmus dimorphus",0
"1192",2015,1,5,"Selenastrum",1
"1193",2015,1,5,"Snowella",0
"1194",2015,1,5,"Surirella",0
"1195",2015,1,5,"Staurastrum",0
"1196",2015,1,5,"Stephanodiscus",0
"1197",2015,1,5,"Synechoccocus",0
"1198",2015,1,5,"Tetrastrum",0
"1199",2015,1,5,"Treubaria",0
"1200",2015,1,5,"Woronichinia",0
"1201",2015,2,1,"Anacystis",0
"1202",2015,2,1,"Ankistrodesmus",4
"1203",2015,2,1,"Ankistrodesmus falcatus",0
"1204",2015,2,1,"Aphanizomenon",0
"1205",2015,2,1,"Aphanocapsa",0
"1206",2015,2,1,"Arthrospira",0
"1207",2015,2,1,"Aulacoseira",3
"1208",2015,2,1,"Botryococcus",0
"1209",2015,2,1,"Ceratium",0
"1210",2015,2,1,"Cyclotella",0
"1211",2015,2,1,"Cilindrospermopsis",122
"1212",2015,2,1,"Cilindrospermun",0
"1213",2015,2,1,"Cimbela",0
"1214",2015,2,1,"Chlorella",3
"1215",2015,2,1,"Closterium",0
"1216",2015,2,1,"Coelastrum",0
"1217",2015,2,1,"Coelosphaerium",0
"1218",2015,2,1,"Chroococcus",1
"1219",2015,2,1,"Coscinodiscus",0
"1220",2015,2,1,"Crucigenia tetrapoda",1
"1221",2015,2,1,"Crucigenia irregularis",0
"1222",2015,2,1,"Dyctiosphaerium",0
"1223",2015,2,1,"Eudorina",3
"1224",2015,2,1,"Euglena",2
"1225",2015,2,1,"Gloeopcapsa",1
"1226",2015,2,1,"Gomphosphaeria lacustris",0
"1227",2015,2,1,"Golenkinia",0
"1228",2015,2,1,"Fragilaria capuchina",0
"1229",2015,2,1,"Kirchneirella",0
"1230",2015,2,1,"Leptolyngbya",2
"1231",2015,2,1,"Leponcinclis",0
"1232",2015,2,1,"Lyngbya lagerhemii",0
"1233",2015,2,1,"Merismopedia",4
"1234",2015,2,1,"Micractinium",0
"1235",2015,2,1,"Microcystis sp",2
"1236",2015,2,1,"Monoraphydium tortilé",6
"1237",2015,2,1,"Monoraphydium griffithi",0
"1238",2015,2,1,"Navicula",1
"1239",2015,2,1,"Nitzchia",0
"1240",2015,2,1,"Oscillatoria",0
"1241",2015,2,1,"Pandorina",0
"1242",2015,2,1,"Pachycladella",0
"1243",2015,2,1,"Phacus",1
"1244",2015,2,1,"Plantotrix",9
"1245",2015,2,1,"Planctolyngbya sp",1
"1246",2015,2,1,"Pseudo Anabaena",0
"1247",2015,2,1,"Raphidiopsis",14
"1248",2015,2,1,"Rivularia",2
"1249",2015,2,1,"Scenedesmus acuminatus",3
"1250",2015,2,1,"Scenedesmus cuadricauda",4
"1251",2015,2,1,"Scenedesmus dimorphus",0
"1252",2015,2,1,"Selenastrum",3
"1253",2015,2,1,"Snowella",0
"1254",2015,2,1,"Surirella",0
"1255",2015,2,1,"Staurastrum",0
"1256",2015,2,1,"Stephanodiscus",0
"1257",2015,2,1,"Synechoccocus",0
"1258",2015,2,1,"Tetrastrum",0
"1259",2015,2,1,"Treubaria",0
"1260",2015,2,1,"Woronichinia",0
"1261",2015,2,2,"Anacystis",0
"1262",2015,2,2,"Ankistrodesmus",3
"1263",2015,2,2,"Ankistrodesmus falcatus",1
"1264",2015,2,2,"Aphanizomenon",0
"1265",2015,2,2,"Aphanocapsa",0
"1266",2015,2,2,"Arthrospira",0
"1267",2015,2,2,"Aulacoseira",2
"1268",2015,2,2,"Botryococcus",0
"1269",2015,2,2,"Ceratium",0
"1270",2015,2,2,"Cyclotella",0
"1271",2015,2,2,"Cilindrospermopsis",124
"1272",2015,2,2,"Cilindrospermun",0
"1273",2015,2,2,"Cimbela",0
"1274",2015,2,2,"Chlorella",9
"1275",2015,2,2,"Closterium",3
"1276",2015,2,2,"Coelastrum",0
"1277",2015,2,2,"Coelosphaerium",0
"1278",2015,2,2,"Chroococcus",7
"1279",2015,2,2,"Coscinodiscus",0
"1280",2015,2,2,"Crucigenia tetrapoda",5
"1281",2015,2,2,"Crucigenia irregularis",0
"1282",2015,2,2,"Dyctiosphaerium",0
"1283",2015,2,2,"Eudorina",5
"1284",2015,2,2,"Euglena",11
"1285",2015,2,2,"Gloeopcapsa",2
"1286",2015,2,2,"Gomphosphaeria lacustris",2
"1287",2015,2,2,"Golenkinia",0
"1288",2015,2,2,"Fragilaria capuchina",0
